ID,Unit Name,Tier,Type,Type2,Race,Chassis,ThreatSpd,ThreatRange,ThreatDam,ThreatHP,ThreatTotal,tSurfDPS,tSubDPS,tAirDPS,totDPS,maxRange,Vision,Shield,Health,Mass,Energy,BuildTime,Speed,Warnings
BRPT3BT,Hethaamah,3,Type,Type2,Seraphim,Chassis,3.789586248212,10.303303496684,26,18.076923076923,58.169812821819,520,0,0,520,33,32,0,4700,1390,17500,1390,3.3,
BRPT3ML,Heth-Zthuha,3,Type,Type2,Seraphim,Chassis,0,14.121852380323,4.3859649122807,5.7692307692308,24.277048061834,87.719298245614,0,0,87.719298245614,90,28,0,1500,700,9900,700,2.7,
BRPT3PD,Athaamla,3,Type,Type2,Seraphim,Chassis,0,42.649732262714,20.5,36.538461538462,99.688193801176,410,0,0,410,67,36,0,9500,3350,51000,3350,0,
BAA0001,Tempest Defense Drone,0,Type,Type2,UEF,Chassis,4.055136983851,0,2.5,5.7692307692308,12.324367753082,50,50,0,300,30,21,0,1500,180,1800,180,9,MuzzleSalvoSize_Overridden,
BAA0309,Illuminate,3,Type,Type2,Aeon,Chassis,0,1.560356058392,4.5,22.692307692308,28.7526637507,90,0,240,330,36,40,0,5900,1375,31500,1375,0.5,
BRA0309,Vanisher,3,Type,Type2,Cybran,Chassis,0,1.1732000439038,2.3684210526316,24.038461538462,27.580082634997,47.368421052632,0,240,287.36842105263,40,38,0,6250,1475,34500,1475,0.5,
BSA0309,Vishathal-Atah,3,Type,Type2,Seraphim,Chassis,0,1.9071018491458,3.5,23.653846153846,29.060948002992,70,0,314.28571428571,384.28571428571,38,40,0,6150,1475,34500,1475,0.5,
DAA0206,Mercy,2,Type,Type2,Aeon,Chassis,14.513961471589,0,8.5,0.038461538461538,23.052423010051,170,0,170,170,22,20,0,10,300,6000,300,10,
DAL0310,Absolver,3,Type,Type2,Aeon,Chassis,0.13947672521953,0.86686447688444,0.5,4.6153846153846,6.1217258174886,10,0,0,10,60,20,0,1200,420,4800,420,3.5,
DEA0202,Janus,2,Type,Type2,UEF,Chassis,0,6.8358455891459,12,5.0769230769231,23.912768666069,240,0,120,240,40,32,0,1320,300,14000,300,0.5,
DEL0204,Mongoose,2,Type,Type2,UEF,Chassis,0.84086025659566,0.97176236316289,3.9235294117647,3.4615384615385,9.1976904930617,78.470588235294,0,0,78.470588235294,30,26,0,900,250,1550,250,3.4,
DRA0202,Talon,2,Type,Type2,Cybran,Chassis,0,5.4099419802298,9.9285714285714,5.1923076923077,20.530821101109,198.57142857143,0,78.571428571429,198.57142857143,36,32,0,1350,300,14000,300,0.5,
DRL0204,Hoplite,2,Type,Type2,Cybran,Chassis,0.19884407562301,2.2966279647328,2.7272727272727,3.1538461538462,8.3765909214747,54.545454545455,0,0,54.545454545455,42,25,0,820,200,1350,200,3.2,
SEB1401,Apotheosis,4,Type,Type2,UEF,Chassis,0,0,0,61.538461538462,61.538461538462,0,0,0,0,168,0,0,16000,147500,1920000,147500,0,
SRB1401,Demiurge,4,Type,Type2,Cybran,Chassis,0,0,0,55.961538461538,55.961538461538,0,0,0,0,168,0,0,14550,147500,1920000,147500,0,
SSB1401,Uyahyaliyaiya,4,Type,Type2,Seraphim,Chassis,0,0,0,55.961538461538,55.961538461538,0,0,0,0,168,0,0,14550,147500,1920000,147500,0,
UAA0101,Mirage,1,Type,Type2,Aeon,Chassis,0,0,0,0.30769230769231,0.30769230769231,0,0,0,0,0,42,0,80,30,1950,30,20,
UAA0102,Conservator,1,Type,Type2,Aeon,Chassis,0,0.69349158150755,2.8,1.2307692307692,4.7242608122768,56,0,56,56,30,32,0,320,48,3500,48,0.5,
UAA0103,Shimmer,1,Type,Type2,Aeon,Chassis,0,4.0866468195981,5.5,1.1153846153846,10.702031434983,110,0,0,110,40,32,0,290,72,4250,72,0.5,
UAA0104,Aluminar,2,Type,Type2,Aeon,Chassis,0,0,1.5,8.6538461538462,10.153846153846,30,0,102,102,30,32,0,2250,340,12100,340,0.5,
UAA0107,Chariot,1,Type,Type2,Aeon,Chassis,0,0,0,2.1538461538462,2.1538461538462,0,0,0,0,0,32,0,560,84,3780,84,0.5,
UAA0203,Specter,2,Type,Type2,Aeon,Chassis,0,0,4,5.7692307692308,9.7692307692308,80,0,0,80,22,26,0,1500,340,14000,340,0.5,
UAA0204,Skimmer,2,Type,Type2,Aeon,Chassis,0,0,0,4.6153846153846,4.6153846153846,0,96,0,96,24,30,0,1200,240,12000,240,0.5,
UAA0302,Seer,3,Type,Type2,Aeon,Chassis,0,0,0,5.5769230769231,5.5769230769231,0,0,0,0,0,55,0,1450,195,7500,195,10,
UAA0303,Corona,3,Type,Type2,Aeon,Chassis,0,15.232047236684,20.5,8.0769230769231,43.808970313607,410,0,410,410,40,32,0,2100,660,48000,660,0.5,
UAA0304,Shocker,3,Type,Type2,Aeon,Chassis,0,111.08249082362,34.5,14.615384615385,160.197875439,690,0,0,690,90,32,0,3800,1900,90000,1900,0.5,
UAA0310,CZAR,4,Type,Type2,Aeon,Chassis,833.36945268654,293.74321988141,550,244.23076923077,1921.3434417987,11000,500,3000,11500,52,50,0,63500,52000,1050000,52000,8,
UAB0101,Basic Land Factory,1,Type,Type2,Aeon,Chassis,0,0,0,9.2307692307692,9.2307692307692,0,0,0,0,0,10,0,2400,240,2100,240,0,
UAB0102,Basic Air Factory,1,Type,Type2,Aeon,Chassis,0,0,0,9.2307692307692,9.2307692307692,0,0,0,0,0,10,0,2400,210,2400,210,0,
UAB0103,Basic Naval Factory,1,Type,Type2,Aeon,Chassis,0,0,0,18.461538461538,18.461538461538,0,0,0,0,0,10,0,4800,300,1500,300,0,
UAB0201,Improved Land Factory,2,Type,Type2,Aeon,Chassis,0,0,0,23.846153846154,23.846153846154,0,0,0,0,0,10,0,6200,1100,12100,1100,0,
UAB0202,Improved Air Factory,2,Type,Type2,Aeon,Chassis,0,0,0,23.846153846154,23.846153846154,0,0,0,0,0,10,0,6200,819,15210,819,0,
UAB0203,Improved Naval Factory,2,Type,Type2,Aeon,Chassis,0,0,0,46.153846153846,46.153846153846,0,0,0,0,0,10,0,12000,1521,9310,1521,0,
UAB0301,Advanced Land Factory,3,Type,Type2,Aeon,Chassis,0,0,0,69.230769230769,69.230769230769,0,0,0,0,0,10,0,18000,4725,42525,4725,0,
UAB0302,Advanced Air Factory,3,Type,Type2,Aeon,Chassis,0,0,0,69.230769230769,69.230769230769,0,0,0,0,0,10,0,18000,4725,90500,4725,0,
UAB0303,Advanced Naval Factory,3,Type,Type2,Aeon,Chassis,0,0,0,123.07692307692,123.07692307692,0,8,0,8,30,15,0,32000,8000,35100,8000,0,
UAB0304,Quantum Gateway,3,Type,Type2,Aeon,Chassis,0,0,0,48.076923076923,48.076923076923,0,0,0,0,0,10,0,12500,10000,100000,10000,0,
UAB1101,Basic Power Generator,1,Type,Type2,Aeon,Chassis,0,0,0,2.3076923076923,2.3076923076923,0,0,0,0,0,0,0,600,90,800,90,0,
UAB1102,Basic Hydrocarbon Power Plant,1,Type,Type2,Aeon,Chassis,0,0,0,6.1538461538462,6.1538461538462,0,0,0,0,0,0,0,1600,270,1800,270,0,
UAB1103,Basic Mass Extractor,1,Type,Type2,Aeon,Chassis,0,0,0,2.3076923076923,2.3076923076923,0,0,0,0,0,0,0,600,36,360,36,0,
UAB1104,Mass Fabricator,2,Type,Type2,Aeon,Chassis,0,0,0,1.3846153846154,1.3846153846154,0,0,0,0,0,0,0,360,100,4000,100,0,
UAB1105,Basic Energy Storage,1,Type,Type2,Aeon,Chassis,0,0,0,1.9230769230769,1.9230769230769,0,0,0,0,0,0,0,500,250,1200,250,0,
UAB1106,Basic Mass Storage,1,Type,Type2,Aeon,Chassis,0,0,0,6.1538461538462,6.1538461538462,0,0,0,0,0,0,0,1600,200,1500,200,0,
UAB1201,Improved Power Generator,2,Type,Type2,Aeon,Chassis,0,0,0,9.2307692307692,9.2307692307692,0,0,0,0,0,0,0,2400,2250,22500,2250,0,
UAB1202,Improved Mass Extractor,2,Type,Type2,Aeon,Chassis,0,0,0,11.538461538462,11.538461538462,0,0,0,0,0,0,0,3000,900,5400,900,0,
UAB1301,Advanced Power Generator,3,Type,Type2,Aeon,Chassis,0,0,0,38.461538461538,38.461538461538,0,0,0,0,0,0,0,10000,11250,112500,11250,0,
UAB1302,Advanced Mass Extractor,3,Type,Type2,Aeon,Chassis,0,0,0,34.615384615385,34.615384615385,0,0,0,0,0,0,0,9000,4600,31625,4600,0,
UAB1303,Advanced Mass Fabricator,3,Type,Type2,Aeon,Chassis,0,0,0,23.076923076923,23.076923076923,0,0,0,0,0,0,0,6000,6050,90000,6050,0,
UAB2101,Erupter,1,Type,Type2,Aeon,Chassis,0,0.41279260804021,8.3333333333333,5,13.746125941374,166.66666666667,0,0,166.66666666667,26,26,0,1300,250,2000,250,0,
UAB2104,Seeker,1,Type,Type2,Aeon,Chassis,0,0,0,5.3846153846154,5.3846153846154,0,0,84,84,44,29,0,1400,180,1800,180,0,
UAB2105,Improved Energy Storage,2,Type,Type2,Aeon,Chassis,0,0,0,5.7692307692308,5.7692307692308,0,0,0,0,0,0,0,1500,750,4800,750,0,
UAB2106,Improved Mass Storage,2,Type,Type2,Aeon,Chassis,0,0,0,18.461538461538,18.461538461538,0,0,0,0,0,0,0,4800,600,4500,600,0,
UAB2108,Serpentine,2,Type,Type2,Aeon,Chassis,0,639.00295724624,60,5.7692307692308,704.77218801547,1200,0,0,1200,240,15,0,1500,700,3500,700,0,
UAB2109,Tide,1,Type,Type2,Aeon,Chassis,0,0,0,6.25,6.25,0,100,0,100,45,24,0,1625,450,3600,450,0,
UAB2204,Marr,2,Type,Type2,Aeon,Chassis,0,0,0,13.461538461538,13.461538461538,0,0,750,750,44,30,0,3500,560,5600,560,0,RackSalvoFiresAfterCharge_ComboWarn,
UAB2205,Wave Break,2,Type,Type2,Aeon,Chassis,0,0,0,23.461538461538,23.461538461538,0,242.42424242424,0,242.42424242424,60,30,0,6100,1080,9000,1080,0,
UAB2301,Oblivion,2,Type,Type2,Aeon,Chassis,0,7.0587535974876,7.5,7.7884615384615,22.347215135949,150,0,0,150,44,30,0,2025,500,5000,500,0,
UAB2302,Emissary,3,Type,Type2,Aeon,Chassis,0,2063.963040201,47.619047619048,55.769230769231,2167.3513185893,952.38095238095,0,0,952.38095238095,900,32,0,14500,32500,630000,32500,0,
UAB2303,Miasma,2,Type,Type2,Aeon,Chassis,0,36.463347043552,7.3611111111111,7.6923076923077,51.516765846971,147.22222222222,0,0,147.22222222222,125,30,0,2000,1800,18000,1800,0,
UAB2304,Transcender,3,Type,Type2,Aeon,Chassis,0,0,0,14.807692307692,14.807692307692,0,0,440,440,55,36,0,3850,860,10500,860,0,
UAB2305,Apocalypse,3,Type,Type2,Aeon,Chassis,0,0,0,15.384615384615,15.384615384615,0,0,0,0,20000,10,0,4000,75000,1000000,75000,0,
UAB3101,Basic Radar System,1,Type,Type2,Aeon,Chassis,0,0,0,0.038461538461538,0.038461538461538,0,0,0,0,0,26,0,10,80,720,80,0,
UAB3102,Sonar System,1,Type,Type2,Aeon,Chassis,0,0,0,1.9230769230769,1.9230769230769,0,0,0,0,0,28,0,500,64,544,64,0,
UAB3104,Oculus,3,Type,Type2,Aeon,Chassis,0,0,0,0.23076923076923,0.23076923076923,0,0,0,0,0,46,0,60,2400,30000,2400,0,
UAB3105,Advanced Energy Storage,3,Type,Type2,Aeon,Chassis,0,0,0,11.538461538462,11.538461538462,0,0,0,0,0,0,0,3000,1500,19200,1500,0,
UAB3106,Advanced Mass Storage,3,Type,Type2,Aeon,Chassis,0,0,0,36.923076923077,36.923076923077,0,0,0,0,0,0,0,9600,1800,13500,1800,0,
UAB3201,Improved Radar System,2,Type,Type2,Aeon,Chassis,0,0,0,0.19230769230769,0.19230769230769,0,0,0,0,0,36,0,50,180,3600,180,0,
UAB3202,Improved Sonar System,2,Type,Type2,Aeon,Chassis,0,0,0,3.8461538461538,3.8461538461538,0,0,0,0,0,30,0,1000,120,3600,120,0,
UAB3304,Marriss,3,Type,Type2,Aeon,Chassis,0,0,0,17.307692307692,17.307692307692,0,0,280,280,50,36,0,4500,1000,10600,1000,0,
UAB4201,Volcano,2,Type,Type2,Aeon,Chassis,0,0,0,1.9230769230769,1.9230769230769,0,0,0,27.272727272727,22,28,0,500,280,3200,280,0,
UAB4202,Shield of Light,2,Type,Type2,Aeon,Chassis,0,0,0,0.86538461538462,0.86538461538462,0,0,0,0,0,0,0,225,1115,5760,1115,0,
UAB4203,Veil,2,Type,Type2,Aeon,Chassis,0,0,0,0.67307692307692,0.67307692307692,0,0,0,0,0,10,0,175,400,6000,400,0,
UAB4301,Radiance,3,Type,Type2,Aeon,Chassis,0,0,0,2.3076923076923,2.3076923076923,0,0,0,0,0,0,0,600,2337,22000,2337,0,
UAB4302,Patron,3,Type,Type2,Aeon,Chassis,0,0,0,14.615384615385,14.615384615385,0,0,60.240963855422,77.888022678951,100,10,0,3800,7500,105000,7500,0,
UAB5101,Wall Section,1,Type,Type2,Aeon,Chassis,0,0,0,15.384615384615,15.384615384615,0,0,0,0,0,0,0,4000,2,10,2,0,
UAB5102,Aeon Transport Beacon,0,Type,Type2,Aeon,Chassis,0,0,0,0.038461538461538,0.038461538461538,0,0,0,0,0,0,0,10,5,50,5,0,
UAB5103,Aeon Quantum Gate Beacon,3,Type,Type2,Aeon,Chassis,0,0,0,0.038461538461538,0.038461538461538,0,0,0,0,0,0,0,10,5,50,5,0,
UAB5202,Cradle,2,Type,Type2,Aeon,Chassis,0,0,0,3.6538461538462,3.6538461538462,0,0,0,0,0,0,0,950,175,2100,175,0,
UAC1301,Aeon Administrative Structure,0,Type,Type2,Aeon,Chassis,0,0,0,3.8461538461538,3.8461538461538,0,0,0,0,0,0,0,1000,300,0,300,0,
UAL0001,Armored Command Unit,0,Type,Type2,Aeon,Chassis,0,0,186.82818181818,42.307692307692,229.13587412587,3736.5636363636,0,0,3736.5636363636,22,26,0,11000,18000,5000000,18000,1.7,
UAL0101,Spirit,1,Type,Type2,Aeon,Chassis,0.093829410977972,0,0.1,0.076923076923077,0.27075248790105,2,0,0,2,18,28,0,20,8,40,8,5,
UAL0103,Fervor,1,Type,Type2,Aeon,Chassis,0,0.87181798818092,1.6,0.42307692307692,2.8948949112578,32,0,0,32,36,18,0,110,38,450,38,2.7,
UAL0104,Thistle,1,Type,Type2,Aeon,Chassis,0,0,0,0.76923076923077,0.76923076923077,0,0,24,24,34,20,0,200,28,140,28,3,
UAL0105,Engineer,1,Type,Type2,Aeon,Chassis,0,0,0,0.46153846153846,0.46153846153846,0,0,0,0,0,18,0,120,65,300,65,1.7,
UAL0106,Flare,1,Type,Type2,Aeon,Chassis,0.41525904387325,0,0.75,0.28846153846154,1.4537205823348,15,0,0,15,18,18,0,75,22,120,22,4,
UAL0111,Evensong,2,Type,Type2,Aeon,Chassis,0,7.4302669447238,3,2.8846153846154,13.314882329339,60,0,0,60,75,21,0,750,180,1600,180,3,
UAL0201,Aurora,1,Type,Type2,Aeon,Chassis,0.3061602990389,0,1.4285714285714,0.65384615384615,2.3885778814565,28.571428571429,0,0,28.571428571429,22,20,0,170,45,380,45,3.4,
UAL0202,Obsidian,2,Type,Type2,Aeon,Chassis,0,0,5,3.0769230769231,8.0769230769231,100,0,0,100,25,25,0,800,465,3800,465,2.8,
UAL0205,Ascendant,2,Type,Type2,Aeon,Chassis,0,0,0,3.8461538461538,3.8461538461538,0,0,144,144,40,24,0,1000,180,800,180,3.3,
UAL0208,Engineer,2,Type,Type2,Aeon,Chassis,0,0,0,2.3846153846154,2.3846153846154,0,0,0,0,0,20,0,620,240,1450,240,2.1,
UAL0301,Support Armored Command Unit,3,Type,Type2,Aeon,Chassis,0,2.4767556482413,10,119.23076923077,131.70752487901,200,0,200,200,30,33,0,31000,8700,123000,8700,2.4,
UAL0303,Harbinger,3,Type,Type2,Aeon,Chassis,4.6492241739843,2.4767556482413,16.666666666667,11.923076923077,35.715723411969,333.33333333333,0,0,333.33333333333,28,28,0,3100,950,12000,950,3.5,
UAL0304,Serenity,3,Type,Type2,Aeon,Chassis,0,16.594262843216,5,3.3653846153846,24.959647458601,100,0,0,100,92,28,0,875,450,8900,450,2.8,
UAL0307,Asylum,2,Type,Type2,Aeon,Chassis,0,0,0,0.46153846153846,0.46153846153846,0,0,0,0,0,18,0,120,240,2000,240,3.3,
UAL0308,Refuge,3,Type,Type2,Aeon,Chassis,0,0,0,1.3461538461538,1.3461538461538,0,0,0,0,0,21,0,350,728,4800,728,3.1,
UAL0309,T3 Engineer,3,Type,Type2,Aeon,Chassis,0,0,0,5.3076923076923,5.3076923076923,0,0,0,0,0,28,0,1380,625,4400,625,2.6,
UAL0401,Galactic Colossus,4,Type,Type2,Aeon,Chassis,0,104.0239849017,140.001,384.61153846154,628.63652336324,2800.02,0,0,2800.02,40,42,0,99999,42500,460000,42500,2.3,
UAM0004,Wall Section,2,Type,Type2,Aeon,Chassis,0,0,0,23.076923076923,23.076923076923,0,0,0,0,0,0,0,6000,20,100,20,0,
UAS0102,Shard,4,Type,Type2,Aeon,Chassis,0,0,0,3.2692307692308,3.2692307692308,0,0,120,120,46,26,0,850,175,1450,175,4,
UAS0103,Beacon Class,4,Type,Type2,Aeon,Chassis,3.1144428290494,3.6222551355528,5.625,7.3076923076923,19.669390272295,112.5,2.3529411764706,0,114.85294117647,38,32,0,1900,360,3150,360,4,
UAS0201,Exodus Class,4,Type,Type2,Aeon,Chassis,6.9209840645542,18.575667361809,12.5,28.846153846154,66.842805272517,250,86,0,336,55,32,0,7500,2140,15000,2140,4,
UAS0202,Infinity Class,4,Type,Type2,Aeon,Chassis,5.3714775718768,6.9349158150755,7,12.5,31.806393386952,140,0,320,487.27272727273,55,36,0,3250,1100,13000,1100,4.5,
UAS0203,Sylph,4,Type,Type2,Aeon,Chassis,0,0,0,2.0769230769231,2.0769230769231,0,60.606060606061,0,60.606060606061,32,24,0,540,360,3600,360,4,
UAS0302,Omen Class,3,Type,Type2,Aeon,Chassis,4.3725995171677,111.45400417086,30,153.84615384615,299.67275753418,600,0,0,632.72727272727,100,36,0,40000,8550,54000,8550,3.3,
UAS0303,Keefer Class,3,Type,Type2,Aeon,Chassis,0,0,0,92.307692307692,92.307692307692,0,0,800,800,60,40,0,24000,6000,40000,6000,4,
UAS0304,Silencer,3,Type,Type2,Aeon,Chassis,6.644144701972,104.02373722613,12,14.423076923077,137.09095885118,240,2.5,0,242.5,1536,36,0,3750,10000,400000,10000,4,
UAS0305,Mobile Sonar Platform,3,Type,Type2,Aeon,Chassis,0.065138673548745,0,0.11764705882353,5.7692307692308,5.952016501603,2.3529411764706,0,0,2.3529411764706,18,32,0,1500,400,12000,400,4,
UAS0401,Tempest,4,Type,Type2,Aeon,Chassis,30.909410135374,675.47881315671,90.909090909091,159.61538461538,956.91269881656,1818.1818181818,608,0,2426.1818181818,175,42,0,41500,31500,450000,31500,3.6,
UEA0001,C-D1 "Rover",1,Type,Type2,UEF,Chassis,0,0,0,0.023076923076923,0.023076923076923,0,0,0,0,0,12,0,6,160,1600,160,10,
UEA0003,C-D2 "Rover",1,Type,Type2,UEF,Chassis,0,0,0,0.023076923076923,0.023076923076923,0,0,0,0,0,12,0,6,160,1600,160,10,
UEA0101,Hummingbird,1,Type,Type2,UEF,Chassis,0,0,0,0.30769230769231,0.30769230769231,0,0,0,0,0,42,0,80,30,1950,30,10,
UEA0102,Cyclone,1,Type,Type2,UEF,Chassis,0,0.74302669447238,3,1.3461538461538,5.0891805406262,60,0,60,60,30,32,0,350,50,3500,50,0.5,
UEA0103,Scorcher,1,Type,Type2,UEF,Chassis,0,4.4581601668343,6,1.1538461538462,11.61200632068,120,0,0,120,40,32,0,300,75,4250,75,0.5,
UEA0104,Star Lifter,2,Type,Type2,UEF,Chassis,0,0.22290800834171,1.5,8.6538461538462,10.376754162188,30,0,80,110,30,32,0,2250,340,12100,340,0.5,
UEA0107,Courier,1,Type,Type2,UEF,Chassis,0,0,0,2.1538461538462,2.1538461538462,0,0,0,0,0,32,0,560,84,3780,84,0.5,
UEA0203,Stinger,2,Type,Type2,UEF,Chassis,0,0,3.9,5.3846153846154,9.2846153846154,78,0,0,78,22,26,0,1400,355,14500,355,0.5,
UEA0204,Stork,2,Type,Type2,UEF,Chassis,0,0,0,5.0769230769231,5.0769230769231,0,96,0,96,25,30,0,1320,265,14000,265,0.5,
UEA0302,Blackbird,3,Type,Type2,UEF,Chassis,0,0,0,5.1923076923077,5.1923076923077,0,0,0,0,0,55,0,1350,195,7500,195,10,
UEA0303,Wasp,3,Type,Type2,UEF,Chassis,0,15.232047236684,20.5,8.8461538461538,44.578201082838,410,0,410,410,40,32,0,2300,660,48000,660,0.5,
UEA0304,Ambassador,3,Type,Type2,UEF,Chassis,0,96.593470281409,30,15.769230769231,142.36270105064,600,0,48,648,90,32,0,4100,2000,90000,2000,0.5,
UEA0305,Broadsword,3,Type,Type2,UEF,Chassis,0,5.7956082168845,13,19.230769230769,38.026377447654,260,0,48,308,34,32,0,5000,2500,85000,2500,1,
UEB0101,Basic Land Factory,1,Type,Type2,UEF,Chassis,0,0,0,10.769230769231,10.769230769231,0,0,0,0,0,10,0,2800,240,2100,240,0,
UEB0102,Basic Air Factory,1,Type,Type2,UEF,Chassis,0,0,0,10.769230769231,10.769230769231,0,0,0,0,0,10,0,2800,210,2400,210,0,
UEB0103,Basic Naval Factory,1,Type,Type2,UEF,Chassis,0,0,0,18.461538461538,18.461538461538,0,0,0,0,0,10,0,4800,300,1500,300,0,
UEB0201,Improved Land Factory,2,Type,Type2,UEF,Chassis,0,0,0,30.769230769231,30.769230769231,0,0,0,0,0,10,0,8000,1100,12100,1100,0,
UEB0202,Improved Air Factory,2,Type,Type2,UEF,Chassis,0,0,0,30.769230769231,30.769230769231,0,0,0,0,0,10,0,8000,819,15210,819,0,
UEB0203,Improved Naval Factory,2,Type,Type2,UEF,Chassis,0,0,0,61.538461538462,61.538461538462,0,0,0,0,0,10,0,16000,1521,9360,1521,0,
UEB0301,Advanced Land Factory,3,Type,Type2,UEF,Chassis,0,0,0,80.769230769231,80.769230769231,0,0,0,0,0,10,0,21000,4725,42525,4725,0,
UEB0302,Advanced Air Factory,3,Type,Type2,UEF,Chassis,0,0,0,80.769230769231,80.769230769231,0,0,0,0,0,10,0,21000,4595,90500,4595,0,
UEB0303,Advanced Naval Factory,3,Type,Type2,UEF,Chassis,0,0,0,134.61538461538,134.61538461538,0,4.7058823529412,0,4.7058823529412,30,15,0,35000,8000,35100,8000,0,
UEB0304,Quantum Gateway,3,Type,Type2,UEF,Chassis,0,0,0,48.076923076923,48.076923076923,0,0,0,0,0,10,0,12500,10000,100000,10000,0,
UEB1101,Basic Power Generator,1,Type,Type2,UEF,Chassis,0,0,0,2.3076923076923,2.3076923076923,0,0,0,0,0,0,0,600,90,800,90,0,
UEB1102,Basic Hydrocarbon Power Plant,1,Type,Type2,UEF,Chassis,0,0,0,6.1538461538462,6.1538461538462,0,0,0,0,0,0,0,1600,270,1800,270,0,
UEB1103,Basic Mass Extractor,1,Type,Type2,UEF,Chassis,0,0,0,2.3076923076923,2.3076923076923,0,0,0,0,0,0,0,600,36,360,36,0,
UEB1104,Mass Fabricator,2,Type,Type2,UEF,Chassis,0,0,0,1.3846153846154,1.3846153846154,0,0,0,0,0,0,0,360,100,4000,100,0,
UEB1105,Basic Energy Storage,1,Type,Type2,UEF,Chassis,0,0,0,1.9230769230769,1.9230769230769,0,0,0,0,0,0,0,500,250,1200,250,0,
UEB1106,Basic Mass Storage,1,Type,Type2,UEF,Chassis,0,0,0,6.1538461538462,6.1538461538462,0,0,0,0,0,0,0,1600,200,1500,200,0,
UEB1201,Improved Power Generator,2,Type,Type2,UEF,Chassis,0,0,0,9.2307692307692,9.2307692307692,0,0,0,0,0,0,0,2400,2250,22500,2250,0,
UEB1202,Improved Mass Extractor,2,Type,Type2,UEF,Chassis,0,0,0,11.538461538462,11.538461538462,0,0,0,0,0,0,0,3000,900,5400,900,0,
UEB1301,Advanced Power Generator,3,Type,Type2,UEF,Chassis,0,0,0,48.076923076923,48.076923076923,0,0,0,0,0,0,0,12500,11250,112500,11250,0,
UEB1302,Advanced Mass Extractor,3,Type,Type2,UEF,Chassis,0,0,0,34.615384615385,34.615384615385,0,0,0,0,0,0,0,9000,4600,31625,4600,0,
UEB1303,Advanced Mass Fabricator,3,Type,Type2,UEF,Chassis,0,0,0,23.076923076923,23.076923076923,0,0,0,0,0,0,0,6000,6050,90000,6050,0,
UEB2101,Plasma Cannon,1,Type,Type2,UEF,Chassis,0,0.41279260804021,8.3333333333333,5,13.746125941374,166.66666666667,0,0,166.66666666667,26,26,0,1300,250,2000,250,0,
UEB2104,Railgun,1,Type,Type2,UEF,Chassis,0,0,0,5.9230769230769,5.9230769230769,0,0,84,84,44,29,0,1540,200,2000,200,0,MuzzleSalvoSize_Overridden,
UEB2105,Improved Energy Storage,2,Type,Type2,UEF,Chassis,0,0,0,5.7692307692308,5.7692307692308,0,0,0,0,0,0,0,1500,1000,4800,1000,0,
UEB2106,Improved Mass Storage,2,Type,Type2,UEF,Chassis,0,0,0,18.461538461538,18.461538461538,0,0,0,0,0,0,0,4800,600,4500,600,0,
UEB2108,Aloha,2,Type,Type2,UEF,Chassis,0,639.00295724624,60,5.7692307692308,704.77218801547,1200,0,0,1200,240,15,0,1500,800,4000,800,0,
UEB2109,DN1,1,Type,Type2,UEF,Chassis,0,0,0,6.5384615384615,6.5384615384615,0,100,0,100,45,24,0,1700,450,3600,450,0,
UEB2204,Air Cleaner,2,Type,Type2,UEF,Chassis,0,0,0,14.807692307692,14.807692307692,0,0,142.85714285714,142.85714285714,44,30,0,3850,560,5600,560,0,
UEB2205,Tsunami,2,Type,Type2,UEF,Chassis,0,0,0,24.615384615385,24.615384615385,0,242.42424242424,0,242.42424242424,60,30,0,6400,1280,9000,1280,0,
UEB2301,Triad,2,Type,Type2,UEF,Chassis,0,7.0587535974876,7.5,8.6538461538462,23.212599751334,150,0,0,150,44,30,0,2250,550,5000,550,0,MuzzleSalvoSize_Overridden,
UEB2302,Duke,3,Type,Type2,UEF,Chassis,0,919.49553440957,22.5,57.692307692308,999.68784210187,450,0,0,450,850,32,0,15000,34500,660000,34500,0,
UEB2303,Klink Hammer,2,Type,Type2,UEF,Chassis,0,41.279260804021,8.3333333333333,8.4615384615385,58.074132598893,166.66666666667,0,0,166.66666666667,125,30,0,2200,2000,18000,2000,0,
UEB2304,Flayer,3,Type,Type2,UEF,Chassis,0,0,0,16.153846153846,16.153846153846,0,0,435,435,55,36,0,4200,950,10500,950,0,
UEB2305,Stonager,3,Type,Type2,UEF,Chassis,0,0,0,15.384615384615,15.384615384615,0,0,0,0,20000,10,0,4000,75000,1000000,75000,0,
UEB2401,Mavor,4,Type,Type2,UEF,Chassis,0,17228.931478078,87.5,63.461538461538,17379.89301654,1750,0,0,1750,4000,28,0,16500,299700,5994000,299700,0,
UEB3101,Basic Radar System,1,Type,Type2,UEF,Chassis,0,0,0,0.038461538461538,0.038461538461538,0,0,0,0,0,26,0,10,80,720,80,0,
UEB3102,Basic Sonar System,1,Type,Type2,UEF,Chassis,0,0,0,2.3076923076923,2.3076923076923,0,0,0,0,0,28,0,600,64,544,64,0,
UEB3104,Omni Sensor Array,3,Type,Type2,UEF,Chassis,0,0,0,0.26923076923077,0.26923076923077,0,0,0,0,0,46,0,70,2400,30000,2400,0,
UEB3105,Advanced Energy Storage,3,Type,Type2,UEF,Chassis,0,0,0,11.538461538462,11.538461538462,0,0,0,0,0,0,0,3000,1500,19200,1500,0,
